Реестр действующих лицензий,,,,,,,,
,"на ""01"" августа 2012 г.",,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
"КГУ ""Кубаньлицторг-контроль""",,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
№№ п/п,"Код бланка (серия, номер)",Срок действия лицензии,Лицензиат,ИНН,Юридический адрес,Место торговли,Вид объекта,
1,2,3,4,5,6,7,8,
7026.,АК 060693 № рег. 2509,12.07.2012 - 11.07.2013,,,,"г. Белореченск, ул. Мира, 75"," ""организация розничной торговли""",
7027.,АК 061101 № рег. 2715,25.07.2012 - 24.07.2013,,,,"г. Новороссийск, ул. Куникова, 52, литер А, под АА1А2"," ""организация розничной торговли""",
7028.,АК 061102 № рег. 2716,25.07.2012 - 24.07.2013,,,,"Абинский р-н, ст-ца Холмская, ул. Мира, 14, литер В"," ""организация розничной торговли""",
7029.,АК 061104 № рег. 2718,25.07.2012 - 24.07.2013,,,,"Абинский р-н, ст-ца Холмская, ул. Ленина, 62, литер А, а 1"," ""организация розничной торговли""",
7030.,,,,,,"г. Крымск, ул. Шевченко, 61, литер Д, над/Д"," ""организация розничной торговли""",
7031.,,,,,,"г. Анапа, ул. Ивана Голубца, / ул. Пушкина, 8 / 8, лиетр А"," ""организация розничной торговли""",
7032.,АК 061174 № рег. 2788,30.07.2012 - 29.07.2013,,,,"Кавказский р-н, ст-ца Кавказская, ул. Ленина, 154"," ""организация розничной торговли""",
7033.,,,,,,"Усть-Лабинский р-н, ст-ца Воронежская, ул. Ленина, 51 / ул. Чапаева,117"," ""организация розничной торговли""",
7034.,,,,,,"г. Белореченск, ул. Ленина, 85"," ""организация розничной торговли""",
7035.,,,,,,"г. Гулькевичи, ул. Садовая, 30"," ""организация розничной торговли""",
7036.,,,,,,"г. Кропоткин, ул. Красная, 49/1"," ""организация розничной торговли""",
7037.,АК 061175 № рег. 2789,28.07.2012 - 27.07.2013,,,,"Красноармейский р-н, пос. Октябрьский, ул. Мира, 3, литер А,а1"," ""организация розничной торговли - магазин ""Магнит""""",
7038.,,,,,,"Красноармейский р-н, ст-ца Ивановская, ул. Седина, 29, литер А,а"," ""организация розничной торговли - магазин ""Магнит""""",
7039.,,,,,,"Красноармейский р-н, ст-ца Марьянская, ул. Соболя, 78/3, литер А,А1"," ""организация розничной торговли - магазин ""Магнит""""",
7040.,,,,,,"Красноармейский р-н, ст-ца Новомышастовская, ул. Базарная, 41, литер А"," ""организация розничной торговли - магазин ""Магнит""""",
7041.,,,,,,"г. Новороссийск, пр-кт. Дзержинского, 211 Б, литер Аа"," ""организация розничной торговли - магазин ""Магнит""""",04.07.2007 - 04.07.2010
7042.,,,,,,"г. Геленджик, ул. Садовая, 39, литер А"," ""организация розничной торговли - магазин ""Магнит""""",
7043.,,,,,,"г. Новороссийск, пр-кт. Дзержинского, 230, литер АА1"," ""организация розничной торговли - магазин ""Магнит""""",
7044.,,,,,,"г. Новороссийск, ул. Дзержинского, 138, литер Б"," ""организация розничной торговли - магазин ""Магнит""""",
7045.,,,,,,"г. Анапа, ул. Ивана Голубца, 105, литер Ааа 3 аб"," ""организация розничной торговли - магазин ""Магнит""""",
7046.,АК 059958 № рег. 1885,10.06.2012 - 09.06.2013,"ООО ""Тантал"", Зубко Евгений Петрович",2347012415,"г. Приморско-Ахтарск, ул. 50 лет Октября, 65/1 тел: 8(918) 441-19-48","г. Приморско-Ахтарск, ул. Пролетарская, / ул.Набережная"," ""организация общественного питания""",
7047.,,,,,,"г. Приморско-Ахтарск, ул. 50 лет Октября, 65/1"," ""организация общественного питания - бар ""Визит""""",
7048.,АК 053857 № рег. 2967,29.10.2010 - 28.10.2011 (прол) 29.10.2011 - 28.10.2012,"ООО "" Таркус"", Павлов Роман Геннадьевич",2309110852,"г. Краснодар, ул. Южная, 25, к. 28 тел: 268-78-27","г. Краснодар, ул. Красная, 88"," ""организация общественного питания""",
7049.,АК 059965 № рег. 1880,07.06.2012 - 06.06.2013,"ООО ""Таро"", Быкова Т.И.",2352031847,"г. Темрюк, ул. Ленина, 14 тел: 5-24-42","Темрюкский р-н, ст-ца Голубицкая, ул. Советская, "," ""организация общественного питания""",
7050.,АК 044747 № рег. 2809,30.07.2008 - 04.07.2010 (прол) 04.07.2010 - 04.07.2013,"ООО ""Татьяна"", Жукевич Т.В.",2315125462,"с. Цемдолина, ул. Ленина, 47","Новороссийск г., с. Цемдолина, ул. Горького, 27"," ""магазин ""Продукты""""",
7051.,АК 057234 № рег. 2540,23.08.2011 - 22.08.2012,"ООО "" Татьяна"", Кулиева Татьяна Владимировна",2304046988,"с. Архипо-Осиповка, ул. Школьная, 36 тел: 8 928 208-93-51","Геленджик г., с. Архипо-Осиповка, ул. Школьная, 36"," ""организация розничной торговли""",
